# lemma	p1sg	p2sg	p3sg	p1pl	p2pl	p3pl	imp2sg	imp1pl	imp2pl	lptcp	passptcp	cvb-m	cvb-fn ("-" = derive)
strakatit	-	-	-	-	-	-	strakať	strakaťme	strakaťte	-	strakacen	-	-	-
stranit	-	-	-	-	-	-	straň	straňme	straňte	-	straněn	-	-	-
strašit	-	-	-	-	-	-	-	-	-	-	-	straše	-	-
stražit	-	-	-	-	-	-	-	-	-	-	-	straže	-	-
strmět	-	-	-	-	-	strmí	strmi	strměme	strměte	-	strměn	strmě	strmíc	-
strnout	-	-	-	-	-	-	strň	strňme	strňte	strnul	-	-	-	strnula
strojit	-	-	-	-	-	-	-	-	-	-	-	stroje	-
strpět	-	-	-	-	-	strpí	strp	strpme	strpte	-	strpěn	-	-
strávit	-	-	-	-	-	-	strav	stravme	stravte	-	-	-	-
strčit	-	-	-	-	-	-	-	-	-	-	-	strče	-	-
stržit	-	-	-	-	-	-	-	-	-	-	-	strže	-	-
studit	-	-	-	-	-	-	stuď	stuďme	stuďte	-	stuzen	-	-	-
stulit	-	-	-	-	-	-	-	-	-	-	-	stule	-	-
stvořit	-	-	-	-	-	-	-	-	-	-	-	stvoře	-	-
stvrdit	-	-	-	-	-	-	stvrď	stvrďme	stvrďte	-	stvrzen	-	-
stydět	-	-	-	-	-	-	styď	styďme	styďte	-	styděn	stydě	stydíc	-
stápět	-	-	-	-	-	-	stápěj	stápějme	stápějte	-	stápěn	stápěje	stápějíc	-
stát	stanu	staneš	stane	staneme	stanete	stanou	staň	staňme	staňte	-	-	stoje	stojíc
stáčet	-	-	-	-	-	stáčejí	stáčej	stáčejme	stáčejte	-	-	stáčeje	stáčejíc	-
stéci	steču	stečeš	steče	stečeme	stečete	stečou	steč	stečme	stečte	stekl	stečen	-	-	stekla
stínit	-	-	-	-	-	-	stiň	stiňme	stiňte	-	stíněn	-	-
stísnit	-	-	-	-	-	-	stísni	stísněme	stísněte	-	stísněn	-	-	-
středit	-	-	-	-	-	-	střeď	střeďme	střeďte	-	středěn	-	-	-
střelit	-	-	-	-	-	-	-	-	-	-	-	střele	-	-
střežit	-	-	-	-	-	-	-	-	-	-	-	střeže	-
střást	střesu	střeseš	střese	střeseme	střesete	střesou	střes	střesme	střeste	-	střesen	-	-	-
stříbřit	-	-	-	-	-	-	stříbři	stříbřeme	stříbřete	-	-	stříbře	-	-
stříci	střehu	střežeš	střeže	střežeme	střežete	střehou	střez	střezme	střezte	střehl	-	střeha	střehouc
střílet	-	-	-	-	-	střílejí	střílej	střílejme	střílejte	-	-	stříleje	střílejíc
střízlivět	-	-	-	-	-	-	střízlivěj	střízlivějme	střízlivějte	-	střízlivěn	střízlivěje	střízlivějíc	-
sulcovatět	-	-	-	-	-	sulcovatí	sulcovať	sulcovaťme	sulcovaťte	-	sulcovatěn	sulcovatě	sulcovatíc	-
sunout	-	-	-	-	-	-	suň	suňme	suňte	-	-	-	-
superzabezpečit	-	-	-	-	-	-	-	-	-	-	-	superzabezpeče	-	-
superzřetězit	-	-	-	-	-	-	-	-	-	-	-	superzřetěze	-	-
supět	-	-	-	-	-	supí	sup	supme	supte	-	supěn	supě	supíc	-
surovět	-	-	-	-	-	-	surověj	surovějme	surovějte	-	surověn	surověje	surovějíc	-
sušit	-	-	-	-	-	-	-	-	-	-	-	suše	-
svalit	-	-	-	-	-	-	-	-	-	-	-	svale	-	-
svanout	-	-	-	-	-	-	svaň	svaňme	svaňte	-	-	-	-	-
svatořečit	-	-	-	-	-	-	-	-	-	-	-	svatořeče	-	-
svačit	-	-	-	-	-	-	-	-	-	-	-	svače	-	-
svařit	-	-	-	-	-	-	-	-	-	-	-	svaře	-	-
svinit	-	-	-	-	-	-	sviň	sviňme	sviňte	-	sviněn	-	-	-
svinout	-	-	-	-	-	-	sviň	sviňme	sviňte	-	-	-	-	-
svištět	-	-	-	-	-	-	svišti	svištěme	svištěte	-	svištěn	sviště	svištíc	-
svlažit	-	-	-	-	-	-	-	-	-	-	-	svlaže	-	-
svléci	svleku	svlečeš	svleče	svlečeme	svlečete	svlekou	svlec	svlecme	svlecte	svlekl	svlečen	-	-	svlekla
svolit	-	-	-	-	-	-	-	-	-	-	-	svole	-	-
svozit	-	-	-	-	-	-	-	-	-	-	svožen	-	-	-
svraštit	-	-	-	-	-	-	svrašti	svraštěme	svraštěte	-	svraštěn	-	-
svraštět	-	-	-	-	-	svraští	svrašti	svraštěme	svraštěte	-	svraštěn	svraště	svraštíc	-
svrbět	-	-	-	-	-	svrbí	svrb	svrbme	svrbte	-	-	-	-
svrtit	-	-	-	-	-	-	svrť	svrťme	svrťte	-	svrcen	-	-	-
svádět	-	-	-	-	-	-	sváděj	svádějme	svádějte	-	sváděn	sváděje	svádějíc
sválet	-	-	-	-	-	sválejí	sválej	sválejme	sválejte	-	-	sváleje	sválejíc	-
svát	svěji	svěješ	svěje	svějeme	svějete	svějou	svěj	svějme	svějte	-	svát	-	-	-
svázat	svážu	svážeš	sváže	svážeme	svážete	svážou	svaž	svažme	svažte	-	-	-	-
svářet	-	-	-	-	-	svářejí	svářej	svářejme	svářejte	-	-	svářeje	svářejíc
svářit	-	-	-	-	-	-	svař	svařme	svařte	-	-	sváře	-	-
svážet	-	-	-	-	-	svážejí	svážej	svážejme	svážejte	-	-	svážeje	svážejíc	-
svážit	-	-	-	-	-	-	svaž	svažme	svažte	-	-	-	-	-
svést	svedu	svedeš	svede	svedeme	svedete	svedou	sveď	sveďme	sveďte	svedl	sveden	-	-	svedla
svézt	svezu	svezeš	sveze	svezeme	svezete	svezou	svez	svezme	svezte	svezl	svezen	-	-	svezla
svíjet	-	-	-	-	-	svíjejí	svíjej	svíjejme	svíjejte	-	-	svíjeje	svíjejíc
svítit	-	-	-	-	-	-	sviť	sviťme	sviťte	-	svícen	-	-	-
svědit	-	-	-	-	-	-	svěď	svěďme	svěďte	-	svěděn	-	-	-
svědčit	-	-	-	-	-	-	-	-	-	-	-	svědče	-
svěsit	-	-	-	-	-	-	-	-	-	-	svěšen	-	-
světit	-	-	-	-	-	-	svěť	svěťme	svěťte	-	svěcen	-	-
světlet	-	-	-	-	-	světlejí	světlej	světlejme	světlejte	-	-	světleje	světlejíc	-
svěřit	-	-	-	-	-	-	-	-	-	-	-	svěře	-	-
sytit	-	-	-	-	-	-	syť	syťme	syťte	-	sycen	-	-	-
syčet	-	-	-	-	-	syčí	syč	syčme	syčte	-	-	syče	syčíc
sádelnatět	-	-	-	-	-	-	sádelnatěj	sádelnatějme	sádelnatějte	-	sádelnatěn	sádelnatěje	sádelnatějíc	-
sát	saji	saješ	saje	sajeme	sajete	sají	saj	sajme	sajte	-	sán	saje	sajíc
sázet	-	-	-	-	-	sázejí	sázej	sázejme	sázejte	-	-	sázeje	sázejíc
síci	seču	sečeš	seče	sečeme	sečete	sečou	seč	sečme	sečte	sekl	sečen	seka	sekouc	sekla
sídlit	-	-	-	-	-	-	sídli	sídleme	sídlete	-	-	sídle	-
sílit	-	-	-	-	-	-	sil	silme	silte	-	-	síle	-
sípět	-	-	-	-	-	sípí	sípi	sípěme	sípěte	-	sípěn	sípě	sípíc	-
sít	seji	seješ	seje	sejeme	sejete	sejou	sej	sejme	sejte	sel	set	seje	sejíc
sířit	-	-	-	-	-	-	siř	siřme	siřte	-	-	síře	-	-
sýřit	-	-	-	-	-	-	syř	syřme	syřte	-	-	-	-	-
sřasit	-	-	-	-	-	-	-	-	-	-	-	sřase	-	-
sřečit	-	-	-	-	-	-	-	-	-	-	-	sřeče	-	-
sžít	sžiji	sžiješ	sžije	sžijeme	sžijete	sžijou	sžij	sžijme	sžijte	sžil	sžit	-	-	sžila
tajit	-	-	-	-	-	-	-	-	-	-	-	taje	-
tajnůstkařit	-	-	-	-	-	-	-	-	-	-	-	tajnůstkaře	-	-
tanout	-	-	-	-	-	-	taň	taňme	taňte	-	-	-	-
tančit	-	-	-	-	-	-	tanči	tančeme	tančete	-	-	tanče	-
tarasit	-	-	-	-	-	-	-	-	-	-	-	tarase	-
tasit	-	-	-	-	-	-	-	-	-	-	-	tase	-
taxikařit	-	-	-	-	-	-	-	-	-	-	-	taxikaře	-	-
taxíkařit	-	-	-	-	-	-	-	-	-	-	-	taxíkaře	-	-
taškařit	-	-	-	-	-	-	-	-	-	-	-	taškaře	-	-
telit	-	-	-	-	-	-	-	-	-	-	-	tele	-
temnit	-	-	-	-	-	-	temni	temněme	temněte	-	temněn	-	-	-
temnět	-	-	-	-	-	-	temni	temněme	temněte	-	temněn	temně	temníc	-
tenčit	-	-	-	-	-	-	tenči	tenčeme	tenčete	-	-	tenče	-
tesařit	-	-	-	-	-	-	-	-	-	-	-	tesaře	-	-
tesknit	-	-	-	-	-	-	teskni	teskněme	teskněte	-	teskněn	-	-	-
tetelit	-	-	-	-	-	-	-	-	-	-	-	tetele	-	-
teřet	-	-	-	-	-	teřejí	teřej	teřejme	teřejte	-	-	teřeje	teřejíc	-
tišit	-	-	-	-	-	-	-	-	-	-	-	tiše	-
tknout	-	-	-	-	-	-	-	-	-	tknul	-	-	-	tkla
tkvět	-	-	-	-	-	-	tkvi	tkvěme	tkvěte	-	tkvěn	-	-	-
tkát	tkám	tkáš	tká	tkáme	tkáte	tkají	tkej	tkejme	tkejte	tkal	tkán	tkaje	tkajíc
tlačit	-	-	-	-	-	-	-	-	-	-	-	tlače	-
tlouci	tluču	tlučeš	tluče	tlučeme	tlučete	tlučou	tluč	tlučme	tlučte	tloukl	tlučen	tluka	tlukouc
tlumočit	-	-	-	-	-	-	-	-	-	-	-	tlumoče	-
tlít	tlím	tlíš	tlí	tlíme	tlíte	tlejí	tlej	tlejme	tlejte	tlel	tlen	tle	tlejíc	-
tmavět	-	-	-	-	-	-	tmavěj	tmavějme	tmavějte	-	tmavěn	tmavěje	tmavějíc	-
tmelit	-	-	-	-	-	-	-	-	-	-	-	tmele	-	-
tmět	-	-	-	-	-	-	tmi	tmějme	tmějte	-	tměn	-	-	-
tnout	-	-	-	-	-	-	-	-	-	tnul	-	-	-
tonout	-	-	-	-	-	-	toň	toňme	toňte	-	-	-	-
topolánkovatět	-	-	-	-	-	-	topolánkovatěj	topolánkovatějme	topolánkovatějte	-	topolánkovatěn	topolánkovatěje	topolánkovatějíc	-
topornět	-	-	-	-	-	toporní	-	-	-	-	toporněn	toporně	toporníc	-
topořit	-	-	-	-	-	-	-	-	-	-	-	topoře	-
toužit	-	-	-	-	-	-	touži	toužeme	toužete	-	-	touže	-
točit	-	-	-	-	-	-	-	-	-	-	-	toče	-
tratit	-	-	-	-	-	-	trať	traťme	traťte	-	tracen	-	-
trmácet	-	-	-	-	-	trmácejí	trmácej	trmácejme	trmácejte	-	-	trmáceje	trmácejíc	-
trnout	-	-	-	-	-	-	trň	trňme	trňte	trnul	-	-	-
trojčit	-	-	-	-	-	-	trojči	trojčeme	trojčete	-	-	trojče	-	-
troubit	-	-	-	-	-	-	trub	trubme	trubte	-	-	-	-
trouchlivět	-	-	-	-	-	-	trouchlivěj	trouchlivějme	trouchlivějte	-	trouchlivěn	trouchlivěje	trouchlivějíc	-
trouchnivět	-	-	-	-	-	-	trouchnivěj	trouchnivějme	trouchnivějte	-	trouchnivěn	trouchnivěje	trouchnivějíc	-
trousit	-	-	-	-	-	-	trus	trusme	truste	-	troušen	trouse	-	-
troškařit	-	-	-	-	-	-	-	-	-	-	-	troškaře	-	-
trpět	-	-	-	-	-	trpí	trp	trpme	trpte	-	trpěn	trpě	trpíc
truchlit	-	-	-	-	-	-	truchli	truchleme	truchlete	-	-	truchle	-
trudit	-	-	-	-	-	-	truď	truďme	truďte	-	-	-	-
truhlařit	-	-	-	-	-	-	-	-	-	-	-	truhlaře	-	-
trápit	-	-	-	-	-	-	trap	trapme	trapte	-	-	-	-
trávit	-	-	-	-	-	-	trav	travme	travte	-	-	-	-
trýznit	-	-	-	-	-	-	trýzni	trýzněme	trýzněte	-	trýzněn	-	-
trčet	-	-	-	-	-	trčí	trč	trčme	trčte	-	-	trče	trčíc
trčit	-	-	-	-	-	-	-	-	-	-	-	trče	-	-
trůnit	-	-	-	-	-	-	trůni	trůněme	trůněte	-	trůněn	-	-	-
tržit	-	-	-	-	-	-	-	-	-	-	-	trže	-	-
tulit	-	-	-	-	-	-	-	-	-	-	-	tule	-
tupět	-	-	-	-	-	tupí	tup	tupme	tupte	-	tupěn	tupě	tupíc	-
tučnět	-	-	-	-	-	tuční	tučni	tučněme	tučněte	-	tučněn	-	-	-
tušit	-	-	-	-	-	-	-	-	-	-	-	tuše	-
tužit	-	-	-	-	-	-	-	-	-	-	-	tuže	-	-
tvarohovatět	-	-	-	-	-	-	tvarohovatěj	tvarohovatějme	tvarohovatějte	-	tvarohovatěn	tvarohovatěje	tvarohovatějíc	-
tvořit	-	-	-	-	-	-	-	-	-	-	-	tvoře	-
tvrdit	-	-	-	-	-	-	tvrď	tvrďme	tvrďte	-	tvrzen	-	-
tvárnit	-	-	-	-	-	-	tvárni	tvárněme	tvárněte	-	tvárněn	-	-	-
tvářet	-	-	-	-	-	tvářejí	tvářej	tvářejme	tvářejte	-	-	tvářeje	tvářejíc
tvářit	-	-	-	-	-	-	tvař	tvařme	tvařte	-	-	tváře	-
tyčit	-	-	-	-	-	-	-	-	-	-	-	tyče	-	-
tyřet	-	-	-	-	-	tyřejí	tyřej	tyřejme	tyřejte	-	-	tyřeje	tyřejíc	-
tábořit	-	-	-	-	-	-	-	-	-	-	-	táboře	-	-
tát	taji	taješ	taje	tajeme	tajete	tajou	taj	tajme	tajte	-	-	taje	tajíc	-
tázat	tážu	tážeš	táže	tážeme	tážete	tážou	taž	tažme	tažte	-	-	-	-
téci	teču	tečeš	teče	tečeme	tečete	tečou	teč	tečme	tečte	tekl	tečen	teka	tekouc
tísnit	-	-	-	-	-	-	tísni	tísněme	tísněte	-	tísněn	-	-	-
tížit	-	-	-	-	-	-	tiž	tižme	tižte	-	-	tíže	-
týt	tyji	tyješ	tyje	tyjeme	tyjete	tyjou	tyj	tyjme	tyjte	tyl	-	tyje	tyjíc
týčit	-	-	-	-	-	-	-	-	-	-	-	týče	-	-
týřet	-	-	-	-	-	týřejí	týřej	týřejme	týřejte	-	-	týřeje	týřejíc	-
tělnatět	-	-	-	-	-	-	tělnatěj	tělnatějme	tělnatějte	-	tělnatěn	tělnatěje	tělnatějíc	-
tělocvičit	-	-	-	-	-	-	-	-	-	-	-	tělocviče	-	-
těsnit	-	-	-	-	-	-	těsni	těsněme	těsněte	-	těsněn	-	-
těšit	-	-	-	-	-	-	-	-	-	-	-	těše	-
těžit	-	-	-	-	-	-	-	-	-	-	-	těže	-	-
třeštit	-	-	-	-	-	-	třešti	třeštěme	třeštěte	-	třeštěn	-	-	-
třpytit	-	-	-	-	-	-	třpyť	třpyťme	třpyťte	-	třpycen	-	-	-
třásnit	-	-	-	-	-	-	třásni	třásněme	třásněte	-	třásněn	-	-	-
třást	třesu	třeseš	třese	třeseme	třesete	třesou	třes	třesme	třeste	-	třesen	třesa	třesouc
tříbit	-	-	-	-	-	-	třib	třibme	třibte	-	-	-	-
třídit	-	-	-	-	-	-	třiď	třiďme	třiďte	-	tříděn	-	-
třísnit	-	-	-	-	-	-	třísni	třísněme	třísněte	-	třísněn	-	-	-
třít	třu	třeš	tře	třeme	třete	třou	tři	třeme	třete	třel	třen	tra	trouc
tříštit	-	-	-	-	-	-	tříšti	tříštěme	tříštěte	-	tříštěn	-	-
uadvokátit	-	-	-	-	-	-	-	-	-	-	uadvokátěn	-	-	-
ubalit	-	-	-	-	-	-	-	-	-	-	-	ubale	-	-
ubednit	-	-	-	-	-	-	ubedni	ubedněme	ubedněte	-	ubedněn	-	-	-
ubezpečit	-	-	-	-	-	-	-	-	-	-	-	ubezpeče	-	-
ublížit	-	-	-	-	-	-	ubliž	ubližme	ubližte	-	-	-	-
ubrat	uberu	ubereš	ubere	ubereme	uberete	uberou	uber	uberme	uberte	-	-	-	-	-
ubrebentit	-	-	-	-	-	-	ubrebenti	ubrebentěme	ubrebentěte	-	ubrebentěn	-	-	-
ubrečet	-	-	-	-	-	ubrečí	ubreč	ubrečme	ubrečte	-	-	-	-	-
ubrigádničit	-	-	-	-	-	-	-	-	-	-	-	ubrigádniče	-	-
ubrousit	-	-	-	-	-	-	ubrus	ubrusme	ubruste	-	ubroušen	-	-	-
ubručet	-	-	-	-	-	ubručí	ubruč	ubručme	ubručte	-	-	-	-	-
ubrzdit	-	-	-	-	-	-	ubrzdi	ubrzděme	ubrzděte	-	ubrzděn	-	-	-
ubránit	-	-	-	-	-	-	ubraň	ubraňme	ubraňte	-	ubráněn	-	-
ubučet	-	-	-	-	-	ubučejí	ubučej	ubučejme	ubučejte	-	-	ubučeje	ubučejíc	-
ubzdít	ubzdím	ubzdíš	ubzdí	ubzdíme	ubzdíte	ubzdí	ubzdi	ubzděme	ubzděte	ubzdil	ubzděn	-	-	ubzdila
ubíjet	-	-	-	-	-	ubíjejí	ubíjej	ubíjejme	ubíjejte	-	-	ubíjeje	ubíjejíc	-
ubílit	-	-	-	-	-	-	ubíli	ubíleme	ubílete	-	-	-	-	-
ubít	ubiji	ubiješ	ubije	ubijeme	ubijete	ubijou	ubij	ubijme	ubijte	ubil	ubit	-	-	ubila
ubýt	ubudu	ubudeš	ubude	ubudeme	ubudete	ubudou	ubuď	ubuďme	ubuďte	ubyl	ubyt	-	-	ubyla
ucedit	-	-	-	-	-	-	uceď	uceďme	uceďte	-	ucezen	-	-	-
ucejtit	-	-	-	-	-	-	ucejť	ucejťme	ucejťte	-	ucejtěn	-	-	-
ucelit	-	-	-	-	-	-	-	-	-	-	-	ucele	-	-
uchladit	-	-	-	-	-	-	uchlaď	uchlaďme	uchlaďte	-	uchlazen	-	-	-
uchlácholit	-	-	-	-	-	-	-	-	-	-	-	uchláchole	-	-
uchodit	-	-	-	-	-	-	uchoď	uchoďme	uchoďte	-	uchozen	-	-	-
uchovat	uchovám	uchováš	uchová	uchováme	uchováte	uchovají	uchovej	uchovejme	uchovejte	-	uchován	-	-
uchramostit	-	-	-	-	-	-	uchramosti	uchramostěme	uchramostěte	-	uchramostěn	-	-	-
uchraptět	-	-	-	-	-	-	uchrapti	uchraptěme	uchraptěte	-	uchraptěn	-	-	-
uchránit	-	-	-	-	-	-	uchraň	uchraňme	uchraňte	-	uchráněn	-	-
uchválit	-	-	-	-	-	-	uchval	uchvalme	uchvalte	-	-	-	-	-
uchvátit	-	-	-	-	-	-	uchvať	uchvaťme	uchvaťte	-	uchvácen	-	-	-
uchytit	-	-	-	-	-	-	uchyť	uchyťme	uchyťte	-	uchycen	-	-	-
ucházet	-	-	-	-	-	ucházejí	ucházej	ucházejme	ucházejte	-	-	ucházeje	ucházejíc	-
uchýlit	-	-	-	-	-	-	uchyl	uchylme	uchylte	-	-	-	-
uchřestit	-	-	-	-	-	-	-	-	-	-	uchřestěn	-	-	-
ucmuchtit	-	-	-	-	-	-	ucmuchti	ucmuchtěme	ucmuchtěte	-	ucmuchtěn	-	-	-
ucmudit	-	-	-	-	-	-	ucmuď	ucmuďme	ucmuďte	-	ucmuděn	-	-	-
ucpat	ucpu	ucpeš	ucpe	ucpeme	ucpete	ucpou	ucpi	ucpěme	ucpěte	-	-	-	-
uctnostnit	-	-	-	-	-	-	uctnostni	uctnostněme	uctnostněte	-	uctnostněn	-	-	-
uctít	uctím	uctíš	uctí	uctíme	uctíte	uctí	ucti	uctěme	uctěte	uctil	uctěn	-	-
uculit	-	-	-	-	-	-	-	-	-	-	-	ucule	-	-
ucítit	-	-	-	-	-	-	uciť	uciťme	uciťte	-	ucítěn	-	-	-
udařit	-	-	-	-	-	-	-	-	-	-	-	udaře	-	-
udeřit	-	-	-	-	-	-	-	-	-	-	-	udeře	-	-
udit	-	-	-	-	-	-	uď	uďme	uďte	-	uzen	-	-
udobřit	-	-	-	-	-	-	udobři	udobřeme	udobřete	-	-	-	-
udojit	-	-	-	-	-	-	-	-	-	-	-	udoje	-	-
udomácnit	-	-	-	-	-	-	udomácni	udomácněme	udomácněte	-	udomácněn	-	-	-
udomácnět	-	-	-	-	-	-	udomácněj	udomácnějme	udomácnějte	-	udomácněn	udomácněje	udomácnějíc	-
udrat	uderu	udereš	udere	udereme	uderete	uderou	uder	uderme	uderte	-	-	-	-	-
udrolit	-	-	-	-	-	-	-	-	-	-	-	udrole	-	-
udržet	-	-	-	-	-	udrží	udrž	udržme	udržte	-	-	-	-
udusit	-	-	-	-	-	-	-	-	-	-	udušen	-	-
udát	udám	udáš	udá	udáme	udáte	udají	-	-	-	-	-	-	-	-
udávit	-	-	-	-	-	-	udav	udavme	udavte	-	-	-	-	-
udílet	-	-	-	-	-	udílejí	udílej	udílejme	udílejte	-	-	udíleje	udílejíc	-
udělit	-	-	-	-	-	-	-	-	-	-	-	uděle	-	-
uděsit	-	-	-	-	-	-	-	-	-	-	uděšen	-	-	-
udřít	udřu	udřeš	udře	udřeme	udřete	udřou	udři	udřeme	udřete	udřel	udřen	-	-	udřela
ufrnět	-	-	-	-	-	ufrní	ufrň	ufrňme	ufrňte	-	ufrněn	-	-	-
ufunkcionařit	-	-	-	-	-	-	-	-	-	-	-	ufunkcionaře	-	-
ufunět	-	-	-	-	-	ufuní	ufuň	ufuňme	ufuňte	-	ufuněn	-	-	-
uhamonit	-	-	-	-	-	-	uhamoň	uhamoňme	uhamoňte	-	uhamoněn	-	-	-
uhasit	-	-	-	-	-	-	-	-	-	-	uhašen	-	-
uhelnatět	-	-	-	-	-	uhelnatí	uhelnať	uhelnaťme	uhelnaťte	-	uhelnatěn	uhelnatě	uhelnatíc	-
uhihňat	-	-	-	-	-	-	uhihněj	uhihnějme	uhihnějte	-	-	-	-	-
uhladit	-	-	-	-	-	-	uhlaď	uhlaďme	uhlaďte	-	uhlazen	-	-
uhledět	-	-	-	-	-	uhledí	uhleď	uhleďme	uhleďte	-	uhleděn	-	-	-
uhlinit	-	-	-	-	-	-	uhliň	uhliňme	uhliňte	-	uhliněn	-	-	-
uhnat	uženu	uženeš	užene	uženeme	uženete	uženou	užeň	užeňme	užeňte	-	-	-	-
uhniličit	-	-	-	-	-	-	-	-	-	-	-	uhniliče	-	-
uhnout	-	-	-	-	-	-	-	-	-	uhnul	-	-	-	uhnula
uhníst	uhnětu	uhněteš	uhněte	uhněteme	uhnětete	uhnětou	uhněť	uhněťme	uhněťte	uhnětl	uhněten	-	-	uhnětla
uhnít	uhniji	uhniješ	uhnije	uhnijeme	uhnijete	uhnijou	uhnij	uhnijme	uhnijte	uhnil	uhnit	-	-	uhnila
uhnízdit	-	-	-	-	-	-	uhnízdi	uhnízděme	uhnízděte	-	uhnízděn	-	-	-
uhodit	-	-	-	-	-	-	uhoď	uhoďme	uhoďte	-	uhozen	-	-
uhojit	-	-	-	-	-	-	-	-	-	-	-	uhoje	-	-
uhonit	-	-	-	-	-	-	uhoň	uhoňme	uhoňte	-	uhoněn	-	-	-
uhorčit	-	-	-	-	-	-	uhorči	uhorčeme	uhorčete	-	-	-	-	-
uhospodařit	-	-	-	-	-	-	-	-	-	-	-	uhospodaře	-	-
uhostit	-	-	-	-	-	-	uhosti	uhostěme	uhostěte	-	uhoštěn	-	-	-
uhovořit	-	-	-	-	-	-	-	-	-	-	-	uhovoře	-	-
uhořet	-	-	-	-	-	uhoří	uhoř	uhořme	uhořte	-	-	-	-	-
uhrabat	uhrabu	uhrabeš	uhrabe	uhrabeme	uhrabete	uhrabou	-	-	-	-	-	-	-	-
uhradit	-	-	-	-	-	-	uhraď	uhraďme	uhraďte	-	uhrazen	-	-
uhranout	-	-	-	-	-	-	uhraň	uhraňme	uhraňte	-	-	-	-
uhrdlit	-	-	-	-	-	-	uhrdli	uhrdleme	uhrdlete	-	-	-	-	-
uhrozit	-	-	-	-	-	-	-	-	-	-	-	uhroze	-	-
uhrát	uhraji	uhraješ	uhraje	uhrajeme	uhrajete	uhrajou	uhraj	uhrajme	uhrajte	-	uhrán	-	-	-
uhrýzt	uhryzu	uhryzeš	uhryze	uhryzeme	uhryzete	uhryzou	uhryz	uhryzme	uhryzte	uhryzl	-	-	-	uhryzla
uhučet	-	-	-	-	-	uhučí	uhuč	uhučme	uhučte	-	-	-	-	-
uhvozdit	-	-	-	-	-	-	uhvozdi	uhvozděme	uhvozděte	-	uhvozděn	-	-	-
uhynout	-	-	-	-	-	-	uhyň	uhyňme	uhyňte	-	-	-	-	-
uhájit	-	-	-	-	-	-	uhaj	uhajme	uhajte	-	-	-	-
uhánět	-	-	-	-	-	-	uháněj	uhánějme	uhánějte	-	uháněn	uháněje	uhánějíc
uházet	-	-	-	-	-	uházejí	uházej	uházejme	uházejte	-	-	uházeje	uházejíc	-
uhášet	-	-	-	-	-	uhášejí	uhášej	uhášejme	uhášejte	-	-	uhášeje	uhášejíc	-
uhřát	uhřeji	uhřeješ	uhřeje	uhřejeme	uhřejete	uhřejou	uhřej	uhřejme	uhřejte	-	uhřát	-	-	-
ujasnit	-	-	-	-	-	-	ujasni	ujasněme	ujasněte	-	ujasněn	-	-	-
ujařmit	-	-	-	-	-	-	ujařmi	ujařmeme	ujařmete	-	-	-	-	-
ujedinit	-	-	-	-	-	-	ujediň	ujediňme	ujediňte	-	ujediněn	-	-	-
ujednotit	-	-	-	-	-	-	ujednoť	ujednoťme	ujednoťte	-	ujednocen	-	-	-
ujemnit	-	-	-	-	-	-	ujemni	ujemněme	ujemněte	-	ujemněn	-	-	-
ujet	ujedu	ujedeš	ujede	ujedeme	ujedete	ujedou	ujeď	ujeďme	ujeďte	-	ujet	-	-
ujezdit	-	-	-	-	-	-	ujezdi	ujezděme	ujezděte	-	ujezděn	-	-	-
uječet	-	-	-	-	-	uječí	uječ	uječme	uječte	-	-	-	-	-
ujistit	-	-	-	-	-	-	ujisti	ujistěme	ujistěte	-	ujištěn	-	-
ujmout	ujmu	ujmeš	ujme	ujmeme	ujmete	ujmou	ujmi	ujměme	ujměte	ujal	ujmut	-	-
ujíst	ujím	ujíš	ují	ujíme	ujíte	ujedí	ujez	ujezme	ujezte	ujedl	ujeden	-	-	ujedla
ujít	ujdu	ujdeš	ujde	ujdeme	ujdete	ujdou	ujdi	ujděme	ujděte	ušel	-	-	-	ušla
ujíždět	-	-	-	-	-	-	ujížděj	ujíždějme	ujíždějte	-	ujížděn	ujížděje	ujíždějíc	-
ukalit	-	-	-	-	-	-	-	-	-	-	-	ukale	-	-
ukanout	-	-	-	-	-	-	ukaň	ukaňme	ukaňte	-	-	-	-	-
uklidit	-	-	-	-	-	-	ukliď	ukliďme	ukliďte	-	uklizen	-	-
uklidnit	-	-	-	-	-	-	uklidni	uklidněme	uklidněte	-	uklidněn	-	-
uklohnit	-	-	-	-	-	-	uklohni	uklohněme	uklohněte	-	-	-	-	-
uklonit	-	-	-	-	-	-	ukloň	ukloňme	ukloňte	-	ukloněn	-	-	-
uklopotit	-	-	-	-	-	-	uklopoť	uklopoťme	uklopoťte	-	uklopocen	-	-	-
uklovat	uklovu	ukloveš	uklove	ukloveme	uklovete	uklovají	uklovej	uklovejme	uklovejte	-	uklován	uklovaje	uklovajíc	-
uklánět	-	-	-	-	-	-	ukláněj	uklánějme	uklánějte	-	ukláněn	ukláněje	uklánějíc	-
uklízet	-	-	-	-	-	uklízejí	uklízej	uklízejme	uklízejte	-	-	uklízeje	uklízejíc
ukmochtit	-	-	-	-	-	-	ukmochti	ukmochtěme	ukmochtěte	-	ukmochtěn	-	-	-
uknotit	-	-	-	-	-	-	uknoť	uknoťme	uknoťte	-	uknocen	-	-	-
ukojit	-	-	-	-	-	-	-	-	-	-	-	ukoje	-	-
ukrást	ukradnu	ukradneš	ukradne	ukradneme	ukradnete	ukradnou	ukradni	ukradněme	ukradněte	ukradl	ukraden	-	-
